kT  Cv_n0  Cv_n1  Cv_n2  Cv_n3  Cv_n4  Cv_n5
4.557000000000000028e+01 6.850604532883892706e-01 6.845998915983669830e-01 6.841722799295186785e-01 6.834205742875164580e-01 6.830988688235267725e-01 6.828148902206316873e-01
4.557999999999999829e+01 6.850655034040611380e-01 6.846049481692355609e-01 6.841773290200382496e-01 6.834255643677565883e-01 6.831038062267706934e-01 6.828197587176698669e-01
4.558999999999999631e+01 6.850705526183715754e-01 6.846100038512511476e-01 6.841823772433314188e-01 6.834305536529950986e-01 6.831087428864347499e-01 6.828246265333138831e-01
4.560000000000000142e+01 6.850756009313703210e-01 6.846150586444486041e-01 6.841874245994109538e-01 6.834355421431741462e-01 6.831136788024106954e-01 6.828294936673982019e-01
4.560999999999999943e+01 6.850806483431073346e-01 6.846201125488635686e-01 6.841924710882898442e-01 6.834405298382361105e-01 6.831186139745929475e-01 6.828343601197566226e-01
4.561999999999999744e+01 6.850856948536334645e-01 6.846251655645310130e-01 6.841975167099815236e-01 6.834455167381239260e-01 6.831235484028751470e-01 6.828392258902259426e-01
4.562999999999999545e+01 6.850907404629983377e-01 6.846302176914884630e-01 6.842025614644996478e-01 6.834505028427798612e-01 6.831284820871511565e-01 6.828440909786405166e-01
4.564000000000000057e+01 6.850957851712535795e-01 6.846352689297716676e-01 6.842076053518578727e-01 6.834554881521485159e-01 6.831334150273165040e-01 6.828489553848366977e-01
4.564999999999999858e+01 6.851008289784498162e-01 6.846403192794172643e-01 6.842126483720715191e-01 6.834604726661737129e-01 6.831383472232653853e-01 6.828538191086522824e-01
4.565999999999999659e+01 6.851058718846386730e-01 6.846453687404626676e-01 6.842176905251543539e-01 6.834654563847997188e-01 6.831432786748946606e-01 6.828586821499252890e-01
4.567000000000000171e+01 6.851109138898722195e-01 6.846504173129451809e-01 6.842227318111226975e-01 6.834704393079713558e-01 6.831482093820997470e-01 6.828635445084929589e-01
4.567999999999999972e+01 6.851159549942018590e-01 6.846554649969033290e-01 6.842277722299912046e-01 6.834754214356349999e-01 6.831531393447787259e-01 6.828684061841933106e-01
4.568999999999999773e+01 6.851209951976809931e-01 6.846605117923737494e-01 6.842328117817757516e-01 6.834804027677349181e-01 6.831580685628276806e-01 6.828732671768665830e-01
4.569999999999999574e+01 6.851260345003613583e-01 6.846655576993961878e-01 6.842378504664928807e-01 6.834853833042184856e-01 6.831629970361445814e-01 6.828781274863523487e-01
4.571000000000000085e+01 6.851310729022973556e-01 6.846706027180091692e-01 6.842428882841585791e-01 6.834903630450318568e-01 6.831679247646273989e-01 6.828829871124908468e-01
4.571999999999999886e+01 6.851361104035407212e-01 6.846756468482515512e-01 6.842479252347900553e-01 6.834953419901222960e-01 6.831728517481753249e-01 6.828878460551226492e-01
4.572999999999999687e+01 6.851411470041465224e-01 6.846806900901629689e-01 6.842529613184056281e-01 6.835003201394371786e-01 6.831777779866872180e-01 6.828927043140895492e-01
4.574000000000000199e+01 6.851461827041676056e-01 6.846857324437831682e-01 6.842579965350213955e-01 6.835052974929243241e-01 6.831827034800633802e-01 6.828975618892327848e-01
4.575000000000000000e+01 6.851512175036592600e-01 6.846907739091515621e-01 6.842630308846550102e-01 6.835102740505326624e-01 6.831876282282033364e-01 6.829024187803957036e-01
4.575999999999999801e+01 6.851562514026758866e-01 6.846958144863100060e-01 6.842680643673259011e-01 6.835152498122100129e-01 6.831925522310079435e-01 6.829072749874203208e-01
4.576999999999999602e+01 6.851612844012713310e-01 6.847008541752976907e-01 6.842730969830527199e-01 6.835202247779065265e-01 6.831974754883779477e-01 6.829121305101509831e-01
4.578000000000000114e+01 6.851663164995015487e-01 6.847058929761570267e-01 6.842781287318544514e-01 6.835251989475713552e-01 6.832023980002148722e-01 6.829169853484313712e-01
4.578999999999999915e+01 6.851713476974229389e-01 6.847109308889285373e-01 6.842831596137489703e-01 6.835301723211548719e-01 6.832073197664220165e-01 6.829218395021064980e-01
4.579999999999999716e+01 6.851763779950893474e-01 6.847159679136537447e-01 6.842881896287580368e-01 6.835351448986074496e-01 6.832122407869005709e-01 6.829266929710215983e-01
4.581000000000000227e+01 6.851814073925595050e-01 6.847210040503751705e-01 6.842932187769007468e-01 6.835401166798794614e-01 6.832171610615540569e-01 6.829315457550220181e-01
4.582000000000000028e+01 6.851864358898872576e-01 6.847260392991354472e-01 6.842982470581967513e-01 6.835450876649229457e-01 6.832220805902864402e-01 6.829363978539537694e-01
4.582999999999999829e+01 6.851914634871307808e-01 6.847310736599760972e-01 6.843032744726681438e-01 6.835500578536892746e-01 6.832269993730000213e-01 6.829412492676643076e-01
4.583999999999999631e+01 6.851964901843469180e-01 6.847361071329413074e-01 6.843083010203347971e-01 6.835550272461303756e-01 6.832319174096013192e-01 6.829460999960000889e-01
4.585000000000000142e+01 6.852015159815921796e-01 6.847411397180738213e-01 6.843133267012191379e-01 6.835599958422002853e-01 6.832368346999940778e-01 6.829509500388097898e-01
4.585999999999999943e+01 6.852065408789255185e-01 6.847461714154170487e-01 6.843183515153420382e-01 6.835649636418503761e-01 6.832417512440838170e-01 6.829557993959417539e-01
4.586999999999999744e+01 6.852115648764041111e-01 6.847512022250158426e-01 6.843233754627257026e-01 6.835699306450347956e-01 6.832466670417763899e-01 6.829606480672448798e-01
4.587999999999999545e+01 6.852165879740859111e-01 6.847562321469130575e-01 6.843283985433932237e-01 6.835748968517063595e-01 6.832515820929782047e-01 6.829654960525682883e-01
4.589000000000000057e+01 6.852216101720300934e-01 6.847612611811543237e-01 6.843334207573666950e-01 6.835798622618212139e-01 6.832564963975961136e-01 6.829703433517620992e-01
4.589999999999999858e+01 6.852266314702954997e-01 6.847662893277838281e-01 6.843384421046693200e-01 6.835848268753329515e-01 6.832614099555377463e-01 6.829751899646769875e-01
4.590999999999999659e+01 6.852316518689409719e-01 6.847713165868474228e-01 6.843434625853251907e-01 6.835897906921964973e-01 6.832663227667097328e-01 6.829800358911637392e-01
4.592000000000000171e+01 6.852366713680254628e-01 6.847763429583897388e-01 6.843484821993572886e-01 6.835947537123673312e-01 6.832712348310210349e-01 6.829848811310742507e-01
4.592999999999999972e+01 6.852416899676099238e-01 6.847813684424572944e-01 6.843535009467900387e-01 6.835997159358015995e-01 6.832761461483805032e-01 6.829897256842608622e-01
4.593999999999999773e+01 6.852467076677535296e-01 6.847863930390959419e-01 6.843585188276474218e-01 6.836046773624558925e-01 6.832810567186966555e-01 6.829945695505761361e-01
4.594999999999999574e+01 6.852517244685166764e-01 6.847914167483528658e-01 6.843635358419553061e-01 6.836096379922861344e-01 6.832859665418793416e-01 6.829994127298723017e-01
4.596000000000000085e+01 6.852567403699596493e-01 6.847964395702736962e-01 6.843685519897383385e-01 6.836145978252508026e-01 6.832908756178386334e-01 6.830042552220040308e-01
4.596999999999999886e+01 6.852617553721440657e-01 6.848014615049056175e-01 6.843735672710210549e-01 6.836195568613062656e-01 6.832957839464851579e-01 6.830090970268253292e-01
4.597999999999999687e+01 6.852667694751308769e-01 6.848064825522965915e-01 6.843785816858307669e-01 6.836245151004110010e-01 6.833006915277293203e-01 6.830139381441912017e-01
4.599000000000000199e+01 6.852717826789813671e-01 6.848115027124939136e-01 6.843835952341922324e-01 6.836294725425229313e-01 6.833055983614837459e-01 6.830187785739559869e-01
4.600000000000000000e+01 6.852767949837578199e-01 6.848165219855459895e-01 6.843886079161326519e-01 6.836344291876012003e-01 6.833105044476589507e-01 6.830236183159764662e-01
4.600999999999999801e+01 6.852818063895216305e-01 6.848215403715005589e-01 6.843936197316788927e-01 6.836393850356050628e-01 6.833154097861683374e-01 6.830284573701083106e-01
4.601999999999999602e+01 6.852868168963351936e-01 6.848265578704062495e-01 6.843986306808578224e-01 6.836443400864942177e-01 6.833203143769240873e-01 6.830332957362091895e-01
4.603000000000000114e+01 6.852918265042616808e-01 6.848315744823120221e-01 6.844036407636964192e-01 6.836492943402284750e-01 6.833252182198396030e-01 6.830381334141356620e-01
4.603999999999999915e+01 6.852968352133641528e-01 6.848365902072670597e-01 6.844086499802232160e-01 6.836542477967677556e-01 6.833301213148286202e-01 6.830429704037452865e-01
4.604999999999999716e+01 6.853018430237050040e-01 6.848416050453220993e-01 6.844136583304658572e-01 6.836592004560738678e-01 6.833350236618050966e-01 6.830478067048976198e-01
4.606000000000000227e+01 6.853068499353486276e-01 6.848466189965246587e-01 6.844186658144532087e-01 6.836641523181069546e-01 6.833399252606843222e-01 6.830526423174511086e-01
4.607000000000000028e+01 6.853118559483587502e-01 6.848516320609262520e-01 6.844236724322131371e-01 6.836691033828292685e-01 6.833448261113806987e-01 6.830574772412646434e-01
4.607999999999999829e+01 6.853168610627985435e-01 6.848566442385770614e-01 6.844286781837762845e-01 6.836740536502023957e-01 6.833497262138097383e-01 6.830623114761983361e-01
4.608999999999999631e+01 6.853218652787337328e-01 6.848616555295276020e-01 6.844336830691702955e-01 6.836790031201893658e-01 6.833546255678882853e-01 6.830671450221129648e-01
4.610000000000000142e+01 6.853268685962280449e-01 6.848666659338298324e-01 6.844386870884258123e-01 6.836839517927526533e-01 6.833595241735319625e-01 6.830719778788690855e-01
4.610999999999999943e+01 6.853318710153464277e-01 6.848716754515338234e-01 6.844436902415729218e-01 6.836888996678548436e-01 6.833644220306571704e-01 6.830768100463285863e-01
4.611999999999999744e+01 6.853368725361542735e-01 6.848766840826917557e-01 6.844486925286422663e-01 6.836938467454608537e-01 6.833693191391827515e-01 6.830816415243535777e-01
4.612999999999999545e+01 6.853418731587180845e-01 6.848816918273561427e-01 6.844536939496637107e-01 6.836987930255336021e-01 6.833742154990252171e-01 6.830864723128055038e-01
4.614000000000000057e+01 6.853468728831021428e-01 6.848866986855778327e-01 6.844586945046687854e-01 6.837037385080383389e-01 6.833791111101032989e-01 6.830913024115489174e-01
4.614999999999999858e+01 6.853518717093739498e-01 6.848917046574102274e-01 6.844636941936886876e-01 6.837086831929388708e-01 6.833840059723357285e-01 6.830961318204460397e-01
4.615999999999999659e+01 6.853568696375988978e-01 6.848967097429062845e-01 6.844686930167553918e-01 6.837136270802007809e-01 6.833889000856415707e-01 6.831009605393616457e-01
4.617000000000000171e+01 6.853618666678433780e-01 6.849017139421185174e-01 6.844736909739002062e-01 6.837185701697898743e-01 6.833937934499402234e-01 6.831057885681597330e-01
4.617999999999999972e+01 6.853668628001756691e-01 6.849067172551007721e-01 6.844786880651565486e-01 6.837235124616726223e-01 6.833986860651515283e-01 6.831106159067057426e-01
4.618999999999999773e+01 6.853718580346616074e-01 6.849117196819065612e-01 6.844836842905560603e-01 6.837284539558137197e-01 6.834035779311966596e-01 6.831154425548640052e-01
4.619999999999999574e+01 6.853768523713696936e-01 6.849167212225900636e-01 6.844886796501324921e-01 6.837333946521815253e-01 6.834084690479960145e-01 6.831202685125028484e-01
4.621000000000000085e+01 6.853818458103670963e-01 6.849217218772054583e-01 6.844936741439174854e-01 6.837383345507427324e-01 6.834133594154706559e-01 6.831250937794871581e-01
4.621999999999999886e+01 6.853868383517223162e-01 6.849267216458073682e-01 6.844986677719467894e-01 6.837432736514647003e-01 6.834182490335435345e-01 6.831299183556838184e-01
4.622999999999999687e+01 6.853918299955038540e-01 6.849317205284510823e-01 6.845036605342532665e-01 6.837482119543158987e-01 6.834231379021352693e-01 6.831347422409612680e-01
4.624000000000000199e+01 6.853968207417791003e-01 6.849367185251903356e-01 6.845086524308713338e-01 6.837531494592635761e-01 6.834280260211696989e-01 6.831395654351873903e-01
4.625000000000000000e+01 6.854018105906179992e-01 6.849417156360826375e-01 6.845136434618349641e-01 6.837580861662770904e-01 6.834329133905695519e-01 6.831443879382304019e-01
4.625999999999999801e+01 6.854067995420894954e-01 6.849467118611822780e-01 6.845186336271784633e-01 6.837630220753254662e-01 6.834378000102575568e-01 6.831492097499588523e-01
4.626999999999999602e+01 6.854117875962634221e-01 6.849517072005459895e-01 6.845236229269393569e-01 6.837679571863788386e-01 6.834426858801589955e-01 6.831540308702432895e-01
4.628000000000000114e+01 6.854167747532089461e-01 6.849567016542296161e-01 6.845286113611511736e-01 6.837728914994060103e-01 6.834475710001980397e-01 6.831588512989534845e-01
4.628999999999999915e+01 6.854217610129963445e-01 6.849616952222897792e-01 6.845335989298499957e-01 6.837778250143780046e-01 6.834524553702986394e-01 6.831636710359595410e-01
4.629999999999999716e+01 6.854267463756951173e-01 6.849666879047839885e-01 6.845385856330722385e-01 6.837827577312649563e-01 6.834573389903872975e-01 6.831684900811327843e-01
4.631000000000000227e+01 6.854317308413773180e-01 6.849716797017690872e-01 6.845435714708542063e-01 6.837876896500377777e-01 6.834622218603889632e-01 6.831733084343443174e-01
4.632000000000000028e+01 6.854367144101130016e-01 6.849766706133025851e-01 6.845485564432332026e-01 6.837926207706684911e-01 6.834671039802294734e-01 6.831781260954667978e-01
4.632999999999999829e+01 6.854416970819727783e-01 6.849816606394421026e-01 6.845535405502448656e-01 6.837975510931284528e-01 6.834719853498364417e-01 6.831829430643722167e-01
4.633999999999999631e+01 6.854466788570285907e-01 6.849866497802462595e-01 6.845585237919274979e-01 6.838024806173903514e-01 6.834768659691363712e-01 6.831877593409340088e-01
4.635000000000000142e+01 6.854516597353511598e-01 6.849916380357723433e-01 6.845635061683188471e-01 6.838074093434255429e-01 6.834817458380558763e-01 6.831925749250251645e-01
4.635999999999999943e+01 6.854566397170137604e-01 6.849966254060808613e-01 6.845684876794564389e-01 6.838123372712088255e-01 6.834866249565244578e-01 6.831973898165197845e-01
4.636999999999999744e+01 6.854616188020884460e-01 6.850016118912282126e-01 6.845734683253785757e-01 6.838172644007115553e-01 6.834915033244689520e-01 6.832022040152926357e-01
4.637999999999999545e+01 6.854665969906463818e-01 6.850065974912757927e-01 6.845784481061243376e-01 6.838221907319081971e-01 6.834963809418189706e-01 6.832070175212187069e-01
4.639000000000000057e+01 6.854715742827610647e-01 6.850115822062817772e-01 6.845834270217321382e-01 6.838271162647737711e-01 6.835012578085032375e-01 6.832118303341727650e-01
4.639999999999999858e+01 6.854765506785059914e-01 6.850165660363070064e-01 6.845884050722407244e-01 6.838320409992811877e-01 6.835061339244514755e-01 6.832166424540312422e-01
4.640999999999999659e+01 6.854815261779531044e-01 6.850215489814102110e-01 6.845933822576908412e-01 6.838369649354063551e-01 6.835110092895942957e-01 6.832214538806705706e-01
4.642000000000000171e+01 6.854865007811767885e-01 6.850265310416526754e-01 6.845983585781210135e-01 6.838418880731234051e-01 6.835158839038605327e-01 6.832262646139676265e-01
4.642999999999999972e+01 6.854914744882505406e-01 6.850315122170951287e-01 6.846033340335710982e-01 6.838468104124092450e-01 6.835207577671826851e-01 6.832310746537993973e-01
4.643999999999999773e+01 6.854964472992490787e-01 6.850364925077980782e-01 6.846083086240842830e-01 6.838517319532390060e-01 6.835256308794914748e-01 6.832358840000440914e-01
4.644999999999999574e+01 6.855014192142458995e-01 6.850414719138223640e-01 6.846132823496975384e-01 6.838566526955888181e-01 6.835305032407182901e-01 6.832406926525795843e-01
4.646000000000000085e+01 6.855063902333157211e-01 6.850464504352301587e-01 6.846182552104542740e-01 6.838615726394362548e-01 6.835353748507958516e-01 6.832455006112853058e-01
