kT  U_n0  U_n1  U_n2  U_n3  U_n4  U_n5
1.795000000000000284e+01 1.495602708680945980e+01 1.480135258694056510e+01 1.464125810638397951e+01 1.430420589095390937e+01 1.412694096087750673e+01 1.394364185892571228e+01
1.796000000000000085e+01 1.496274498834500122e+01 1.480806774822656990e+01 1.464797262370051456e+01 1.431092579763298289e+01 1.413366709692119016e+01 1.395037671219780684e+01
1.797000000000000242e+01 1.496946286358196332e+01 1.481478288034411861e+01 1.465468710658941909e+01 1.431764565169087433e+01 1.414039316715773253e+01 1.395711148358558695e+01
1.798000000000000043e+01 1.497618071275772067e+01 1.482149798353447601e+01 1.466140155529997458e+01 1.432436545340625322e+01 1.414711917188763124e+01 1.396384617341644585e+01
1.799000000000000199e+01 1.498289853610903322e+01 1.482821305803828160e+01 1.466811597008082479e+01 1.433108520305710698e+01 1.415384511141065360e+01 1.397058078201697917e+01
1.800000000000000355e+01 1.498961633387203918e+01 1.483492810409554963e+01 1.467483035117997936e+01 1.433780490092071069e+01 1.416057098602582975e+01 1.397731530971297431e+01
1.801000000000000156e+01 1.499633410628224084e+01 1.484164312194567437e+01 1.468154469884481195e+01 1.434452454727364490e+01 1.416729679603142777e+01 1.398404975682943707e+01
1.802000000000000313e+01 1.500305185357455962e+01 1.484835811182743548e+01 1.468825901332206030e+01 1.435124414239181689e+01 1.417402254172500342e+01 1.399078412369056856e+01
1.803000000000000114e+01 1.500976957598326855e+01 1.485507307397897847e+01 1.469497329485783155e+01 1.435796368655041988e+01 1.418074822340336283e+01 1.399751841061977053e+01
1.804000000000000270e+01 1.501648727374204739e+01 1.486178800863785021e+01 1.470168754369759689e+01 1.436468318002397737e+01 1.418747384136258383e+01 1.400425261793967557e+01
1.805000000000000071e+01 1.502320494708395238e+01 1.486850291604096874e+01 1.470840176008620759e+01 1.437140262308630945e+01 1.419419939589800528e+01 1.401098674597210625e+01
1.806000000000000227e+01 1.502992259624144289e+01 1.487521779642463926e+01 1.471511594426787539e+01 1.437812201601057360e+01 1.420092488730425551e+01 1.401772079503812130e+01
1.807000000000000028e+01 1.503664022144636547e+01 1.488193265002455945e+01 1.472183009648620455e+01 1.438484135906922212e+01 1.420765031587520433e+01 1.402445476545797831e+01
1.808000000000000185e+01 1.504335782292995560e+01 1.488864747707582303e+01 1.472854421698415806e+01 1.439156065253404293e+01 1.421437568190403589e+01 1.403118865755116218e+01
1.809000000000000341e+01 1.505007540092285190e+01 1.489536227781289845e+01 1.473525830600408781e+01 1.439827989667613117e+01 1.422110098568317937e+01 1.403792247163637263e+01
1.810000000000000142e+01 1.505679295565509079e+01 1.490207705246965908e+01 1.474197236378770981e+01 1.440499909176592297e+01 1.422782622750434278e+01 1.404465620803153314e+01
1.811000000000000298e+01 1.506351048735609943e+01 1.490879180127937254e+01 1.474868639057614494e+01 1.441171823807315278e+01 1.423455140765853422e+01 1.405138986705380155e+01
1.812000000000000099e+01 1.507022799625470277e+01 1.491550652447470426e+01 1.475540038660988174e+01 1.441843733586691201e+01 1.424127652643603348e+01 1.405812344901954347e+01
1.813000000000000256e+01 1.507694548257915024e+01 1.492222122228770687e+01 1.476211435212878875e+01 1.442515638541559220e+01 1.424800158412640272e+01 1.406485695424437843e+01
1.814000000000000057e+01 1.508366294655707485e+01 1.492893589494984319e+01 1.476882828737213949e+01 1.443187538698693650e+01 1.425472658101848289e+01 1.407159038304313192e+01
1.815000000000000213e+01 1.509038038841551810e+01 1.493565054269197390e+01 1.477554219257857504e+01 1.443859434084801130e+01 1.426145151740042927e+01 1.407832373572987450e+01
1.816000000000000369e+01 1.509709780838093351e+01 1.494236516574436457e+01 1.478225606798614145e+01 1.444531324726520793e+01 1.426817639355965639e+01 1.408505701261791465e+01
1.817000000000000171e+01 1.510381520667917954e+01 1.494907976433667862e+01 1.478896991383226478e+01 1.445203210650426229e+01 1.427490120978288779e+01 1.409179021401979526e+01
1.818000000000000327e+01 1.511053258353553375e+01 1.495579433869799502e+01 1.479568373035377782e+01 1.445875091883025831e+01 1.428162596635613468e+01 1.409852334024729892e+01
1.819000000000000128e+01 1.511724993917467330e+01 1.496250888905679410e+01 1.480239751778688273e+01 1.446546968450759607e+01 1.428835066356470840e+01 1.410525639161143019e+01
1.820000000000000284e+01 1.512396727382069628e+01 1.496922341564097536e+01 1.480911127636721503e+01 1.447218840380002725e+01 1.429507530169321683e+01 1.411198936842247953e+01
1.821000000000000085e+01 1.513068458769711100e+01 1.497593791867782897e+01 1.481582500632976540e+01 1.447890707697065338e+01 1.430179988102556266e+01 1.411872227098993626e+01
1.822000000000000242e+01 1.513740188102685913e+01 1.498265239839407847e+01 1.482253870790896677e+01 1.448562570428190632e+01 1.430852440184495222e+01 1.412545509962257029e+01
1.823000000000000043e+01 1.514411915403227660e+01 1.498936685501585586e+01 1.482925238133861612e+01 1.449234428599557312e+01 1.431524886443389200e+01 1.413218785462838589e+01
1.824000000000000199e+01 1.515083640693513622e+01 1.499608128876870161e+01 1.483596602685194021e+01 1.449906282237279243e+01 1.432197326907420987e+01 1.413892053631463419e+01
1.825000000000000355e+01 1.515755363995662286e+01 1.500279569987758066e+01 1.484267964468155654e+01 1.450578131367403500e+01 1.432869761604701253e+01 1.414565314498783444e+01
1.826000000000000156e+01 1.516427085331735469e+01 1.500951008856687174e+01 1.484939323505948572e+01 1.451249976015914100e+01 1.433542190563274055e+01 1.415238568095374738e+01
1.827000000000000313e+01 1.517098804723737615e+01 1.501622445506038517e+01 1.485610679821717639e+01 1.451921816208729155e+01 1.434214613811112216e+01 1.415911814451739836e+01
1.828000000000000114e+01 1.517770522193613481e+01 1.502293879958134148e+01 1.486282033438545014e+01 1.452593651971703537e+01 1.434887031376122479e+01 1.416585053598307198e+01
1.829000000000000270e+01 1.518442237763253821e+01 1.502965312235239281e+01 1.486953384379457788e+01 1.453265483330626573e+01 1.435559443286140358e+01 1.417258285565431386e+01
1.830000000000000071e+01 1.519113951454489708e+01 1.503636742359560685e+01 1.487624732667422123e+01 1.453937310311223285e+01 1.436231849568934926e+01 1.417931510383392002e+01
1.831000000000000227e+01 1.519785663289096966e+01 1.504308170353249352e+01 1.488296078325345739e+01 1.454609132939156346e+01 1.436904250252205628e+01 1.418604728082396704e+01
1.832000000000000028e+01 1.520457373288795111e+01 1.504979596238397299e+01 1.488967421376078626e+01 1.455280951240022169e+01 1.437576645363585470e+01 1.419277938692579433e+01
1.833000000000000185e+01 1.521129081475245037e+01 1.505651020037041832e+01 1.489638761842411796e+01 1.455952765239356417e+01 1.438249034930637649e+01 1.419951142244001829e+01
1.834000000000000341e+01 1.521800787870053284e+01 1.506322441771161103e+01 1.490310099747078887e+01 1.456624574962628316e+01 1.438921418980859279e+01 1.420624338766650219e+01
1.835000000000000142e+01 1.522472492494767415e+01 1.506993861462677664e+01 1.490981435112754028e+01 1.457296380435245098e+01 1.439593797541678910e+01 1.421297528290440582e+01
1.836000000000000298e+01 1.523144195370883125e+01 1.507665279133457581e+01 1.491652767962055748e+01 1.457968181682552000e+01 1.440266170640458299e+01 1.421970710845215535e+01
1.837000000000000099e+01 1.523815896519836421e+01 1.508336694805310074e+01 1.492324098317542891e+01 1.458639978729828357e+01 1.440938538304492411e+01 1.422643886460744689e+01
1.838000000000000256e+01 1.524487595963008602e+01 1.509008108499989120e+01 1.492995426201718701e+01 1.459311771602293817e+01 1.441610900561008535e+01 1.423317055166727307e+01
1.839000000000000057e+01 1.525159293721726783e+01 1.509679520239191497e+01 1.493666751637026380e+01 1.459983560325103191e+01 1.442283257437167521e+01 1.423990216992788405e+01
1.840000000000000213e+01 1.525830989817260708e+01 1.510350930044558737e+01 1.494338074645855663e+01 1.460655344923349830e+01 1.442955608960063252e+01 1.424663371968483006e+01
1.841000000000000369e+01 1.526502684270824695e+01 1.511022337937676596e+01 1.495009395250535356e+01 1.461327125422065087e+01 1.443627955156724596e+01 1.425336520123293838e+01
1.842000000000000171e+01 1.527174377103580127e+01 1.511693743940073986e+01 1.495680713473339729e+01 1.461998901846215837e+01 1.444300296054111676e+01 1.426009661486632041e+01
1.843000000000000327e+01 1.527846068336630658e+01 1.512365148073226706e+01 1.496352029336486389e+01 1.462670674220710509e+01 1.444972631679120489e+01 1.426682796087838234e+01
1.844000000000000128e+01 1.528517757991026826e+01 1.513036550358553001e+01 1.497023342862134854e+01 1.463342442570393587e+01 1.445644962058580774e+01 1.427355923956181805e+01
1.845000000000000284e+01 1.529189446087763748e+01 1.513707950817417824e+01 1.497694654072389753e+01 1.464014206920046846e+01 1.446317287219256187e+01 1.428029045120860729e+01
1.846000000000000085e+01 1.529861132647781474e+01 1.514379349471128045e+01 1.498365962989298339e+01 1.464685967294393798e+01 1.446989607187845195e+01 1.428702159611003175e+01
1.847000000000000242e+01 1.530532817691967118e+01 1.515050746340939902e+01 1.499037269634852443e+01 1.465357723718093119e+01 1.447661921990980360e+01 1.429375267455666609e+01
1.848000000000000043e+01 1.531204501241152194e+01 1.515722141448051730e+01 1.499708574030987762e+01 1.466029476215744864e+01 1.448334231655229054e+01 1.430048368683837623e+01
1.849000000000000199e+01 1.531876183316114748e+01 1.516393534813609278e+01 1.500379876199583684e+01 1.466701224811887450e+01 1.449006536207095586e+01 1.430721463324433529e+01
1.850000000000000355e+01 1.532547863937578114e+01 1.517064926458701812e+01 1.501051176162465239e+01 1.467372969530997295e+01 1.449678835673015165e+01 1.431394551406301829e+01
1.851000000000000156e+01 1.533219543126211626e+01 1.517736316404366015e+01 1.501722473941399194e+01 1.468044710397491315e+01 1.450351130079362605e+01 1.432067632958219505e+01
1.852000000000000313e+01 1.533891220902633457e+01 1.518407704671583680e+01 1.502393769558100090e+01 1.468716447435725314e+01 1.451023419452446817e+01 1.432740708008894970e+01
1.853000000000000114e+01 1.534562897287404049e+01 1.519079091281282778e+01 1.503065063034225801e+01 1.469388180669995059e+01 1.451695703818510630e+01 1.433413776586966115e+01
1.854000000000000270e+01 1.535234572301034106e+01 1.519750476254337634e+01 1.503736354391378782e+01 1.470059910124536628e+01 1.452367983203734525e+01 1.434086838721003332e+01
1.855000000000000071e+01 1.535906245963978556e+01 1.520421859611568394e+01 1.504407643651107129e+01 1.470731635823524996e+01 1.453040257634235566e+01 1.434759894439506134e+01
1.856000000000000227e+01 1.536577918296641876e+01 1.521093241373742622e+01 1.505078930834904227e+01 1.471403357791075983e+01 1.453712527136065269e+01 1.435432943770906888e+01
1.857000000000000028e+01 1.537249589319372411e+01 1.521764621561572817e+01 1.505750215964208039e+01 1.472075076051244658e+01 1.454384791735211913e+01 1.436105986743568330e+01
1.858000000000000185e+01 1.537921259052467704e+01 1.522436000195719963e+01 1.506421499060403235e+01 1.472746790628028535e+01 1.455057051457600359e+01 1.436779023385785337e+01
1.859000000000000341e+01 1.538592927516172537e+01 1.523107377296790865e+01 1.507092780144819066e+01 1.473418501545363846e+01 1.455729306329092765e+01 1.437452053725784573e+01
1.860000000000000142e+01 1.539264594730677516e+01 1.523778752885339927e+01 1.507764059238730781e+01 1.474090208827127491e+01 1.456401556375487694e+01 1.438125077791723427e+01
1.861000000000000298e+01 1.539936260716123684e+01 1.524450126981868436e+01 1.508435336363360690e+01 1.474761912497138994e+01 1.457073801622520470e+01 1.438798095611693029e+01
1.862000000000000099e+01 1.540607925492597374e+01 1.525121499606824393e+01 1.509106611539875331e+01 1.475433612579157128e+01 1.457746042095863537e+01 1.439471107213716117e+01
1.863000000000000256e+01 1.541279589080134116e+01 1.525792870780604815e+01 1.509777884789389191e+01 1.476105309096883822e+01 1.458418277821127518e+01 1.440144112625747930e+01
1.864000000000000057e+01 1.541951251498715791e+01 1.526464240523552185e+01 1.510449156132961512e+01 1.476777002073960077e+01 1.459090508823859622e+01 1.440817111875676027e+01
1.865000000000000213e+01 1.542622912768275079e+01 1.527135608855959603e+01 1.511120425591599492e+01 1.477448691533970049e+01 1.459762735129545241e+01 1.441490104991322418e+01
1.866000000000000369e+01 1.543294572908690832e+01 1.527806975798065281e+01 1.511791693186256680e+01 1.478120377500438565e+01 1.460434956763606529e+01 1.442163092000438596e+01
1.867000000000000171e+01 1.543966231939790745e+01 1.528478341370055915e+01 1.512462958937832624e+01 1.478792059996833963e+01 1.461107173751405242e+01 1.442836072930712987e+01
1.868000000000000327e+01 1.544637889881352244e+01 1.529149705592068109e+01 1.513134222867174650e+01 1.479463739046564363e+01 1.461779386118240609e+01 1.443509047809765278e+01
1.869000000000000128e+01 1.545309546753099639e+01 1.529821068484185176e+01 1.513805484995076256e+01 1.480135414672981575e+01 1.462451593889349866e+01 1.444182016665149249e+01
1.870000000000000284e+01 1.545981202574707680e+01 1.530492430066439802e+01 1.514476745342280140e+01 1.480807086899379144e+01 1.463123797089908606e+01 1.444854979524352423e+01
1.871000000000000085e+01 1.546652857365799782e+01 1.531163790358811561e+01 1.515148003929473219e+01 1.481478755748993237e+01 1.463795995745031320e+01 1.445527936414796066e+01
1.872000000000000242e+01 1.547324511145948023e+01 1.531835149381230998e+01 1.515819260777293565e+01 1.482150421245002114e+01 1.464468189879772453e+01 1.446200887363835541e+01
1.873000000000000043e+01 1.547996163934672786e+01 1.532506507153575548e+01 1.516490515906323289e+01 1.482822083410527192e+01 1.465140379519123037e+01 1.446873832398759951e+01
1.874000000000000199e+01 1.548667815751446852e+01 1.533177863695674326e+01 1.517161769337095478e+01 1.483493742268633930e+01 1.465812564688015485e+01 1.447546771546794631e+01
1.875000000000000355e+01 1.549339466615690775e+01 1.533849219027301736e+01 1.517833021090089574e+01 1.484165397842328638e+01 1.466484745411319679e+01 1.448219704835097232e+01
1.876000000000000156e+01 1.550011116546772350e+01 1.534520573168183866e+01 1.518504271185732257e+01 1.484837050154561666e+01 1.467156921713846351e+01 1.448892632290760041e+01
1.877000000000000313e+01 1.550682765564014609e+01 1.535191926137996354e+01 1.519175519644400651e+01 1.485508699228227236e+01 1.467829093620344771e+01 1.449565553940812457e+01
1.878000000000000114e+01 1.551354413686685518e+01 1.535863277956363859e+01 1.519846766486417522e+01 1.486180345086162902e+01 1.468501261155504878e+01 1.450238469812217801e+01
1.879000000000000270e+01 1.552026060934006146e+01 1.536534628642860234e+01 1.520518011732056962e+01 1.486851987751150084e+01 1.469173424343956214e+01 1.450911379931874379e+01
1.880000000000000071e+01 1.552697707325146581e+01 1.537205978217009594e+01 1.521189255401539242e+01 1.487523627245912117e+01 1.469845583210267215e+01 1.451584284326615482e+01
1.881000000000000227e+01 1.553369352879227527e+01 1.537877326698286495e+01 1.521860497515035249e+01 1.488195263593119755e+01 1.470517737778948586e+01 1.452257183023210807e+01
1.882000000000000028e+01 1.554040997615320485e+01 1.538548674106113978e+01 1.522531738092663289e+01 1.488866896815384600e+01 1.471189888074450280e+01 1.452930076048366459e+01
1.883000000000000185e+01 1.554712641552446506e+01 1.539220020459867655e+01 1.523202977154491933e+01 1.489538526935264429e+01 1.471862034121162743e+01 1.453602963428722816e+01
1.884000000000000341e+01 1.555384284709578502e+01 1.539891365778871268e+01 1.523874214720537701e+01 1.490210153975260354e+01 1.472534175943417267e+01 1.454275845190857375e+01
