kT  z1_n0  z1_n1  z1_n2  z1_n3  z1_n4  z1_n5
6.089999999999999858e+00 2.551760905351864839e+00 2.621238732520161818e+00 2.695832855856995280e+00 2.862192329796708012e+00 2.954981415823668023e+00 3.054943943045131505e+00
6.099999999999999645e+00 2.556417581883033030e+00 2.625913791754084237e+00 2.700519934888360396e+00 2.866879525250410232e+00 2.959653842760610498e+00 3.059589457470871743e+00
6.110000000000000320e+00 2.561072642691232026e+00 2.630587151277436586e+00 2.705205246370812056e+00 2.871564886666876593e+00 2.964324449939921280e+00 3.064233208784270079e+00
6.120000000000000107e+00 2.565726087327207416e+00 2.635258811070906759e+00 2.709888790659859659e+00 2.876248414865986369e+00 2.968993238192273232e+00 3.068875197611040662e+00
6.129999999999999893e+00 2.570377915357395793e+00 2.639928771128211782e+00 2.714570568121582372e+00 2.880930110674736255e+00 2.973660208355059620e+00 3.073515424584655431e+00
6.139999999999999680e+00 2.575028126363791969e+00 2.644597031455987679e+00 2.719250579132537204e+00 2.885609974927174637e+00 2.978325361272338156e+00 3.078153890346275290e+00
6.150000000000000355e+00 2.579676719943824637e+00 2.649263592073680229e+00 2.723928824079670186e+00 2.890288008464348302e+00 2.982988697794774158e+00 3.082790595544696810e+00
6.160000000000000142e+00 2.584323695710224467e+00 2.653928453013435274e+00 2.728605303360224887e+00 2.894964212134233605e+00 2.987650218779590361e+00 3.087425540836285176e+00
6.169999999999999929e+00 2.588969053290899325e+00 2.658591614319995244e+00 2.733280017381658489e+00 2.899638586791686734e+00 2.992309925090508749e+00 3.092058726884921782e+00
6.179999999999999716e+00 2.593612792328810368e+00 2.663253076050588142e+00 2.737952966561548074e+00 2.904311133298379310e+00 2.996967817597700812e+00 3.096690154361937175e+00
6.189999999999999503e+00 2.598254912481843704e+00 2.667912838274825837e+00 2.742624151327508919e+00 2.908981852522740219e+00 3.001623897177730704e+00 3.101319823946057319e+00
6.200000000000000178e+00 2.602895413422692705e+00 2.672570901074597050e+00 2.747293572117103899e+00 2.913650745339900539e+00 3.006278164713506840e+00 3.105947736323341424e+00
6.209999999999999964e+00 2.607534294838727895e+00 2.677227264543962093e+00 2.751961229377759999e+00 2.918317812631630481e+00 3.010930621094220605e+00 3.110573892187122880e+00
6.219999999999999751e+00 2.612171556431880148e+00 2.681881928789052516e+00 2.756627123566679494e+00 2.922983055286288767e+00 3.015581267215302397e+00 3.115198292237951527e+00
6.229999999999999538e+00 2.616807197918518568e+00 2.686534893927965406e+00 2.761291255150760904e+00 2.927646474198757787e+00 3.020230103978364333e+00 3.119820937183537701e+00
6.240000000000000213e+00 2.621441219029331471e+00 2.691186160090664359e+00 2.765953624606509731e+00 2.932308070270391198e+00 3.024877132291149184e+00 3.124441827738687394e+00
6.250000000000000000e+00 2.626073619509202928e+00 2.695835727418873784e+00 2.770614232419953638e+00 2.936967844408956640e+00 3.029522353067476637e+00 3.129060964625252073e+00
6.259999999999999787e+00 2.630704399117100856e+00 2.700483596065984759e+00 2.775273079086563843e+00 2.941625797528578001e+00 3.034165767227196220e+00 3.133678348572066952e+00
6.269999999999999574e+00 2.635333557625953560e+00 2.705129766196949781e+00 2.779930165111172080e+00 2.946281930549679906e+00 3.038807375696130464e+00 3.138293980314894593e+00
6.280000000000000249e+00 2.639961094822539600e+00 2.709774237988186840e+00 2.784585491007883107e+00 2.950936244398933539e+00 3.043447179406024716e+00 3.142907860596367620e+00
6.290000000000000036e+00 2.644587010507365221e+00 2.714417011627478171e+00 2.789239057300000990e+00 2.955588740009197579e+00 3.048085179294500069e+00 3.147519990165932313e+00
6.299999999999999822e+00 2.649211304494555552e+00 2.719058087313876548e+00 2.793890864519942063e+00 2.960239418319467131e+00 3.052721376304996070e+00 3.152130369779793106e+00
6.309999999999999609e+00 2.653833976611737810e+00 2.723697465257607586e+00 2.798540913209158543e+00 2.964888280274815102e+00 3.057355771386726317e+00 3.156739000200854406e+00
6.320000000000000284e+00 2.658455026699928503e+00 2.728335145679970708e+00 2.803189203918056371e+00 2.969535326826340249e+00 3.061988365494625164e+00 3.161345882198666857e+00
6.330000000000000071e+00 2.663074454613421960e+00 2.732971128813245443e+00 2.807835737205917503e+00 2.974180558931112550e+00 3.066619159589296650e+00 3.165951016549370056e+00
6.339999999999999858e+00 2.667692260219677536e+00 2.737605414900598610e+00 2.812480513640819524e+00 2.978823977552115920e+00 3.071248154636966987e+00 3.170554404035639706e+00
6.349999999999999645e+00 2.672308443399213029e+00 2.742238004195987067e+00 2.817123533799560597e+00 2.983465583658202025e+00 3.075875351609433039e+00 3.175156045446627662e+00
6.360000000000000320e+00 2.676923004045489218e+00 2.746868896964067552e+00 2.821764798267579533e+00 2.988105378224028108e+00 3.080500751484015698e+00 3.179755941577914413e+00
6.370000000000000107e+00 2.681535942064805944e+00 2.751498093480100771e+00 2.826404307638878066e+00 2.992743362230008586e+00 3.085124355243506589e+00 3.184354093231447358e+00
6.379999999999999893e+00 2.686147257376190645e+00 2.756125594029861237e+00 2.831042062515947144e+00 2.997379536662263089e+00 3.089746163876123664e+00 3.188950501215491506e+00
6.389999999999999680e+00 2.690756949911294438e+00 2.760751398909545351e+00 2.835678063509690539e+00 3.002013902512563170e+00 3.094366178375459242e+00 3.193545166344574415e+00
6.400000000000000355e+00 2.695365019614282431e+00 2.765375508425685247e+00 2.840312311239346243e+00 3.006646460778276353e+00 3.098984399740433382e+00 3.198138089439432008e+00
6.410000000000000142e+00 2.699971466441730250e+00 2.769997922895047537e+00 2.844944806332414089e+00 3.011277212462320385e+00 3.103600828975246806e+00 3.202729271326952620e+00
6.419999999999999929e+00 2.704576290362519231e+00 2.774618642644556932e+00 2.849575549424583354e+00 3.015906158573108176e+00 3.108215467089328499e+00 3.207318712840130814e+00
6.429999999999999716e+00 2.709179491357730729e+00 2.779237668011199869e+00 2.854204541159654607e+00 3.020533300124496279e+00 3.112828315097294407e+00 3.211906414818008315e+00
6.439999999999999503e+00 2.713781069420543535e+00 2.783854999341937919e+00 2.858831782189470871e+00 3.025158638135735600e+00 3.117439374018895926e+00 3.216492378105623828e+00
6.450000000000000178e+00 2.718381024556133063e+00 2.788470636993623408e+00 2.863457273173840800e+00 3.029782173631419440e+00 3.122048644878972823e+00 3.221076603553962414e+00
6.459999999999999964e+00 2.722979356781568328e+00 2.793084581332907046e+00 2.868081014780469395e+00 3.034403907641432419e+00 3.126656128707408389e+00 3.225659092019899088e+00
6.469999999999999751e+00 2.727576066125710241e+00 2.797696832736157546e+00 2.872703007684882959e+00 3.039023841200904741e+00 3.131261826539081028e+00 3.230239844366150859e+00
6.479999999999999538e+00 2.732171152629112587e+00 2.802307391589373253e+00 2.877323252570363366e+00 3.043641975350156681e+00 3.135865739413819853e+00 3.234818861461225659e+00
6.490000000000000213e+00 2.736764616343921652e+00 2.806916258288096877e+00 2.881941750127872126e+00 3.048258311134651954e+00 3.140467868376356719e+00 3.239396144179370385e+00
6.500000000000000000e+00 2.741356457333777641e+00 2.811523433237334224e+00 2.886558501055981552e+00 3.052872849604947980e+00 3.145068214476280932e+00 3.243971693400516720e+00
6.509999999999999787e+00 2.745946675673720527e+00 2.816128916851467157e+00 2.891173506060806808e+00 3.057485591816647919e+00 3.149666778767994391e+00 3.248545510010237169e+00
6.519999999999999574e+00 2.750535271450083918e+00 2.820732709554171880e+00 2.895786765855934863e+00 3.062096538830352266e+00 3.154263562310664515e+00 3.253117594899688214e+00
6.530000000000000249e+00 2.755122244760410233e+00 2.825334811778339006e+00 2.900398281162356540e+00 3.066705691711606896e+00 3.158858566168181614e+00 3.257687948965566793e+00
6.540000000000000036e+00 2.759707595713343675e+00 2.829935223965986957e+00 2.905008052708396349e+00 3.071313051530859539e+00 3.163451791409111813e+00 3.262256573110053903e+00
6.549999999999999822e+00 2.764291324428543639e+00 2.834533946568186025e+00 2.909616081229648987e+00 3.075918619363410933e+00 3.168043239106652642e+00 3.266823468240769301e+00
6.559999999999999609e+00 2.768873431036584787e+00 2.839130980044974883e+00 2.914222367468906505e+00 3.080522396289364195e+00 3.172632910338590850e+00 3.271388635270724876e+00
6.570000000000000284e+00 2.773453915678868675e+00 2.843726324865281541e+00 2.918826912176098354e+00 3.085124383393583081e+00 3.177220806187256663e+00 3.275952075118266471e+00
6.580000000000000071e+00 2.778032778507525613e+00 2.848319981506842069e+00 2.923429716108215892e+00 3.089724581765640021e+00 3.181806927739477153e+00 3.280513788707036582e+00
6.589999999999999858e+00 2.782610019685324509e+00 2.852911950456125112e+00 2.928030780029255542e+00 3.094322992499772162e+00 3.186391276086538937e+00 3.285073776965918402e+00
6.599999999999999645e+00 2.787185639385584501e+00 2.857502232208251058e+00 2.932630104710148622e+00 3.098919616694834733e+00 3.190973852324139770e+00 3.289632040828990522e+00
6.610000000000000320e+00 2.791759637792078586e+00 2.862090827266917437e+00 2.937227690928697843e+00 3.103514455454256193e+00 3.195554657552346800e+00 3.294188581235478974e+00
6.620000000000000107e+00 2.796332015098946133e+00 2.866677736144316757e+00 2.941823539469510251e+00 3.108107509885988939e+00 3.200133692875553937e+00 3.298743399129708820e+00
6.629999999999999893e+00 2.800902771510606293e+00 2.871262959361066791e+00 2.946417651123937276e+00 3.112698781102467116e+00 3.204710959402438775e+00 3.303296495461058857e+00
6.639999999999999680e+00 2.805471907241661178e+00 2.875846497446127970e+00 2.951010026690009003e+00 3.117288270220560875e+00 3.209286458245921736e+00 3.307847871183912769e+00
6.650000000000000355e+00 2.810039422516819041e+00 2.880428350936734994e+00 2.955600666972372004e+00 3.121875978361529302e+00 3.213860190523121219e+00 3.312397527257613827e+00
6.660000000000000142e+00 2.814605317570795684e+00 2.885008520378313790e+00 2.960189572782224054e+00 3.126461906650980005e+00 3.218432157355314072e+00 3.316945464646416930e+00
6.669999999999999929e+00 2.819169592648234968e+00 2.889587006324416230e+00 2.964776744937254627e+00 3.131046056218821150e+00 3.223002359867891631e+00 3.321491684319444637e+00
6.679999999999999716e+00 2.823732248003619105e+00 2.894163809336638415e+00 2.969362184261584048e+00 3.135628428199218387e+00 3.227570799190321971e+00 3.326036187250639653e+00
6.689999999999999503e+00 2.828293283901187394e+00 2.898738929984554513e+00 2.973945891585699108e+00 3.140209023730550442e+00 3.232137476456104608e+00 3.330578974418719085e+00
6.700000000000000178e+00 2.832852700614843400e+00 2.903312368845639035e+00 2.978527867746394442e+00 3.144787843955368700e+00 3.236702392802731865e+00 3.335120046807130922e+00
6.709999999999999964e+00 2.837410498428079464e+00 2.907884126505197120e+00 2.983108113586709464e+00 3.149364890020349694e+00 3.241265549371646237e+00 3.339659405404007853e+00
6.719999999999999751e+00 2.841966677633887439e+00 2.912454203556292587e+00 2.987686629955873308e+00 3.153940163076254688e+00 3.245826947308204424e+00 3.344197051202120186e+00
6.729999999999999538e+00 2.846521238534680087e+00 2.917022600599676885e+00 2.992263417709240425e+00 3.158513664277886157e+00 3.250386587761631585e+00 3.348732985198838108e+00
6.740000000000000213e+00 2.851074181442201372e+00 2.921589318243721145e+00 2.996838477708235082e+00 3.163085394784047377e+00 3.254944471884984480e+00 3.353267208396078392e+00
6.750000000000000000e+00 2.855625506677453629e+00 2.926154357104338910e+00 3.001411810820288295e+00 3.167655355757496238e+00 3.259500600835111950e+00 3.357799721800268866e+00
6.759999999999999787e+00 2.860175214570611857e+00 2.930717717804926625e+00 3.005983417918783651e+00 3.172223548364906609e+00 3.264054975772611833e+00 3.362330526422297794e+00
6.769999999999999574e+00 2.864723305460942449e+00 2.935279400976288144e+00 3.010553299882998246e+00 3.176789973776826592e+00 3.268607597861798109e+00 3.366859623277475233e+00
6.780000000000000249e+00 2.869269779696725919e+00 2.939839407256568116e+00 3.015121457598045396e+00 3.181354633167636337e+00 3.273158468270655153e+00 3.371387013385488629e+00
6.790000000000000036e+00 2.873814637635176084e+00 2.944397737291183148e+00 3.019687891954815573e+00 3.185917527715505848e+00 3.277707588170803543e+00 3.375912697770357518e+00
6.799999999999999822e+00 2.878357879642360118e+00 2.948954391732757419e+00 3.024252603849922671e+00 3.190478658602355466e+00 3.282254958737458317e+00 3.380436677460394890e+00
6.809999999999999609e+00 2.882899506093123954e+00 2.953509371241052506e+00 3.028815594185647164e+00 3.195038027013818116e+00 3.286800581149393885e+00 3.384958953488161892e+00
6.820000000000000284e+00 2.887439517371012343e+00 2.958062676482904330e+00 3.033376863869879259e+00 3.199595634139191347e+00 3.291344456588904066e+00 3.389479526890426975e+00
6.830000000000000071e+00 2.891977913868190697e+00 2.962614308132151653e+00 3.037936413816063830e+00 3.204151481171407134e+00 3.295886586241763005e+00 3.393998398708121034e+00
6.839999999999999858e+00 2.896514695985372700e+00 2.967164266869579237e+00 3.042494244943145798e+00 3.208705569306983030e+00 3.300426971297190537e+00 3.398515569986302776e+00
6.849999999999999645e+00 2.901049864131740819e+00 2.971712553382844568e+00 3.047050358175516838e+00 3.213257899745989743e+00 3.304965612947813103e+00 3.403031041774108978e+00
6.860000000000000320e+00 2.905583418724872580e+00 2.976259168366418351e+00 3.051604754442957201e+00 3.217808473692008064e+00 3.309502512389626006e+00 3.407544815124720738e+00
6.870000000000000107e+00 2.910115360190667744e+00 2.980804112521519222e+00 3.056157434680586427e+00 3.222357292352088898e+00 3.314037670821956549e+00 3.412056891095315070e+00
6.879999999999999893e+00 2.914645688963268366e+00 2.985347386556050253e+00 3.060708399828808268e+00 3.226904356936718621e+00 3.318571089447430289e+00 3.416567270747032037e+00
6.889999999999999680e+00 2.919174405484992185e+00 2.989888991184538547e+00 3.065257650833256520e+00 3.231449668659778229e+00 3.323102769471929729e+00 3.421075955144929903e+00
6.900000000000000355e+00 2.923701510206258902e+00 2.994428927128065965e+00 3.069805188644746163e+00 3.235993228738504701e+00 3.327632712104563240e+00 3.425582945357946052e+00
6.910000000000000142e+00 2.928227003585511135e+00 2.998967195114215833e+00 3.074351014219212530e+00 3.240535038393452805e+00 3.332160918557623308e+00 3.430088242458857017e+00
6.919999999999999929e+00 2.932750886089147357e+00 3.003503795877003668e+00 3.078895128517671331e+00 3.245075098848460016e+00 3.336687390046556789e+00 3.434591847524237629e+00
6.929999999999999716e+00 2.937273158191453959e+00 3.008038730156821661e+00 3.083437532506160483e+00 3.249613411330604773e+00 3.341212127789924491e+00 3.439093761634425483e+00
6.939999999999999503e+00 2.941793820374527968e+00 3.012571998700375175e+00 3.087978227155685929e+00 3.254149977070175392e+00 3.345735133009368312e+00 3.443593985873477425e+00
6.950000000000000178e+00 2.946312873128210441e+00 3.017103602260624129e+00 3.092517213442178114e+00 3.258684797300626101e+00 3.350256406929576602e+00 3.448092521329135796e+00
6.959999999999999964e+00 2.950830316950015408e+00 3.021633541596720818e+00 3.097054492346437815e+00 3.263217873258544621e+00 3.354775950778245974e+00 3.452589369092782690e+00
6.969999999999999751e+00 2.955346152345061039e+00 3.026161817473953075e+00 3.101590064854085504e+00 3.267749206183615307e+00 3.359293765786051100e+00 3.457084530259407984e+00
6.979999999999999538e+00 2.959860379826002141e+00 3.030688430663684763e+00 3.106123931955515616e+00 3.272278797318581844e+00 3.363809853186606524e+00 3.461578005927568924e+00
