x_ener_n3  ener_new_arr_n3
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 3.650289300478818433e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347143437e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347439733e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347265650e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.015005360347300467e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828152510e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828102061e+01
0.000000000000000000e+00 4.391480851828156062e+01
0.000000000000000000e+00 4.391480851828319487e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
